image_id,width,height,bbox,source
4268,1920,1080,"[1167, 823, 114, 96]",echinus
4268,1920,1080,"[1273, 40, 68, 61]",echinus
4268,1920,1080,"[1285, 440, 67, 63]",echinus
4268,1920,1080,"[1052, 244, 85, 78]",echinus
4268,1920,1080,"[1510, 240, 79, 73]",echinus
4268,1920,1080,"[3, 1005, 147, 74]",echinus
4268,1920,1080,"[203, 590, 170, 139]",starfish
4269,1920,1080,"[1652, 364, 167, 134]",echinus
4269,1920,1080,"[853, 1, 113, 99]",echinus
4269,1920,1080,"[695, 60, 165, 198]",starfish
4269,1920,1080,"[1311, 517, 127, 144]",starfish
4269,1920,1080,"[1577, 117, 117, 123]",starfish
4269,1920,1080,"[1791, 444, 124, 104]",starfish
4269,1920,1080,"[1532, 613, 157, 129]",starfish
4270,720,405,"[317, 220, 45, 75]",holothurian
4270,720,405,"[219, 349, 57, 55]",echinus
4270,720,405,"[1, 145, 56, 53]",echinus
4270,720,405,"[87, 67, 60, 56]",echinus
4270,720,405,"[287, 309, 50, 46]",echinus
4270,720,405,"[154, 1, 41, 30]",echinus
4270,720,405,"[601, 138, 93, 64]",starfish
4271,720,405,"[569, 17, 63, 52]",holothurian
4271,720,405,"[346, 103, 65, 31]",holothurian
4271,720,405,"[550, 189, 77, 38]",holothurian
4271,720,405,"[373, 271, 77, 45]",holothurian
4271,720,405,"[245, 264, 65, 74]",echinus
4271,720,405,"[28, 166, 64, 56]",echinus
4271,720,405,"[598, 91, 43, 48]",echinus
4271,720,405,"[637, 291, 83, 110]",echinus
4271,720,405,"[0, 132, 36, 61]",echinus
4272,3840,2160,"[265, 1091, 636, 529]",holothurian
4272,3840,2160,"[2008, 955, 210, 176]",echinus
4272,3840,2160,"[931, 828, 344, 232]",echinus
4272,3840,2160,"[2676, 1151, 95, 86]",echinus
4272,3840,2160,"[1364, 699, 76, 71]",echinus
4272,3840,2160,"[332, 647, 190, 124]",echinus
4272,3840,2160,"[1915, 824, 108, 95]",echinus
4272,3840,2160,"[2950, 992, 98, 92]",echinus
4272,3840,2160,"[1659, 617, 76, 66]",echinus
4272,3840,2160,"[1662, 707, 84, 70]",echinus
4272,3840,2160,"[2287, 999, 73, 73]",echinus
4272,3840,2160,"[2405, 1048, 84, 67]",echinus
4272,3840,2160,"[1142, 1066, 317, 234]",starfish
4272,3840,2160,"[1935, 908, 133, 77]",starfish
4272,3840,2160,"[1319, 684, 76, 71]",echinus
4272,3840,2160,"[1409, 679, 76, 71]",echinus
4272,3840,2160,"[1476, 676, 76, 71]",echinus
4272,3840,2160,"[2210, 781, 73, 73]",echinus
4272,3840,2160,"[2287, 829, 73, 73]",echinus
4272,3840,2160,"[2369, 791, 73, 73]",echinus
4272,3840,2160,"[2486, 766, 73, 73]",echinus
4272,3840,2160,"[2583, 787, 73, 73]",echinus
4272,3840,2160,"[2719, 811, 73, 73]",echinus
4272,3840,2160,"[2786, 829, 73, 73]",echinus
4272,3840,2160,"[2884, 773, 73, 73]",echinus
4272,3840,2160,"[2789, 716, 73, 73]",echinus
4272,3840,2160,"[1811, 687, 73, 73]",echinus
4273,3840,2160,"[3460, 1826, 373, 326]",echinus
4274,720,405,"[635, 124, 53, 49]",echinus
4274,720,405,"[400, 337, 65, 61]",echinus
4274,720,405,"[462, 187, 61, 55]",echinus
4274,720,405,"[486, 110, 53, 41]",echinus
4274,720,405,"[180, 320, 62, 43]",starfish
4275,720,405,"[398, 233, 82, 62]",holothurian
4275,720,405,"[494, 150, 43, 102]",holothurian
4275,720,405,"[472, 326, 73, 74]",echinus
4275,720,405,"[67, 3, 58, 39]",echinus
4275,720,405,"[664, 121, 56, 56]",starfish
4275,720,405,"[557, 102, 72, 67]",starfish
4275,720,405,"[103, 325, 89, 61]",starfish
4275,720,405,"[532, 180, 43, 48]",starfish
4276,3840,2160,"[1477, 1671, 168, 182]",echinus
4277,3840,2160,"[2767, 293, 685, 566]",echinus
4277,3840,2160,"[119, 597, 478, 370]",echinus
4277,3840,2160,"[863, 119, 384, 319]",echinus
4277,3840,2160,"[1814, 500, 309, 215]",starfish
4278,3840,2160,"[2030, 1992, 86, 75]",echinus
4278,3840,2160,"[1824, 1657, 44, 69]",echinus
4278,3840,2160,"[2065, 1877, 105, 98]",echinus
4278,3840,2160,"[2004, 1810, 72, 93]",echinus
4278,3840,2160,"[2069, 1759, 90, 104]",echinus
4278,3840,2160,"[1005, 2047, 173, 114]",echinus
4278,3840,2160,"[806, 2015, 132, 118]",echinus
4278,3840,2160,"[1724, 1451, 74, 82]",echinus
4278,3840,2160,"[1437, 1474, 94, 84]",echinus
4278,3840,2160,"[1080, 1564, 98, 87]",echinus
4278,3840,2160,"[1160, 1260, 64, 76]",echinus
4278,3840,2160,"[798, 1542, 147, 117]",echinus
4279,3840,2160,"[2351, 897, 177, 181]",scallop
4279,3840,2160,"[3463, 1092, 353, 261]",scallop
4279,3840,2160,"[1943, 829, 201, 129]",scallop
4279,3840,2160,"[1525, 1294, 166, 150]",scallop
4280,720,405,"[475, 314, 59, 67]",echinus
4280,720,405,"[391, 145, 38, 36]",echinus
4280,720,405,"[227, 117, 43, 51]",echinus
4280,720,405,"[315, 284, 61, 61]",starfish
4281,720,405,"[532, 125, 43, 35]",echinus
4281,720,405,"[634, 197, 83, 60]",echinus
4281,720,405,"[676, 115, 44, 37]",echinus
4281,720,405,"[263, 80, 34, 37]",echinus
4281,720,405,"[263, 331, 47, 54]",starfish
4281,720,405,"[379, 197, 54, 49]",starfish
4281,720,405,"[198, 248, 52, 38]",starfish
4281,720,405,"[527, 151, 58, 38]",starfish
4281,720,405,"[580, 117, 64, 40]",starfish
4281,720,405,"[539, 91, 54, 29]",starfish
4281,720,405,"[586, 93, 48, 28]",starfish
4281,720,405,"[115, 154, 39, 38]",starfish
4281,720,405,"[278, 59, 34, 25]",starfish
4281,720,405,"[146, 194, 36, 27]",starfish
4281,720,405,"[632, 120, 52, 24]",starfish
4281,720,405,"[258, 1, 60, 25]",starfish
4281,720,405,"[259, 132, 24, 25]",echinus
4281,720,405,"[317, 99, 22, 19]",starfish
4281,720,405,"[644, 71, 43, 21]",starfish
4282,3840,2160,"[2485, 1731, 178, 217]",echinus
4282,3840,2160,"[1556, 726, 111, 113]",echinus
4282,3840,2160,"[461, 886, 111, 113]",echinus
4283,3840,2160,"[343, 650, 420, 328]",echinus
4283,3840,2160,"[1039, 314, 318, 285]",echinus
4283,3840,2160,"[2644, 677, 562, 461]",echinus
4283,3840,2160,"[1, 1057, 250, 394]",echinus
4283,3840,2160,"[1828, 731, 269, 195]",starfish
4283,3840,2160,"[1468, 119, 205, 93]",starfish
4284,720,405,"[418, 115, 30, 33]",echinus
4285,1920,1080,"[122, 1007, 91, 68]",echinus
4285,1920,1080,"[368, 848, 67, 58]",echinus
4285,1920,1080,"[570, 980, 72, 60]",echinus
4285,1920,1080,"[903, 974, 64, 64]",echinus
4285,1920,1080,"[422, 1008, 55, 52]",echinus
4285,1920,1080,"[901, 937, 60, 67]",echinus
4285,1920,1080,"[173, 819, 109, 75]",starfish
4286,3840,2160,"[1906, 1365, 341, 331]",holothurian
4286,3840,2160,"[2359, 1223, 653, 224]",holothurian
4286,3840,2160,"[643, 1562, 559, 560]",echinus
4286,3840,2160,"[1317, 1796, 482, 356]",echinus
4286,3840,2160,"[1061, 929, 241, 230]",echinus
4286,3840,2160,"[3288, 1272, 215, 220]",echinus
4286,3840,2160,"[1386, 1185, 271, 245]",scallop
4287,3840,2160,"[731, 1159, 113, 124]",echinus
4288,720,405,"[419, 321, 48, 53]",echinus
4288,720,405,"[376, 179, 31, 30]",echinus
4288,720,405,"[669, 93, 51, 73]",echinus
4288,720,405,"[548, 61, 49, 53]",starfish
4288,720,405,"[365, 380, 49, 24]",starfish
4289,720,405,"[189, 220, 46, 39]",echinus
4289,720,405,"[541, 10, 43, 45]",echinus
4289,720,405,"[295, 319, 46, 47]",echinus
4289,720,405,"[352, 108, 48, 40]",echinus
4289,720,405,"[533, 149, 40, 34]",echinus
4289,720,405,"[442, 200, 42, 36]",starfish
4290,3840,2160,"[3348, 1338, 187, 164]",echinus
4290,3840,2160,"[45, 1796, 205, 172]",echinus
4290,3840,2160,"[2413, 1881, 185, 157]",echinus
4290,3840,2160,"[1823, 1717, 163, 146]",echinus
4290,3840,2160,"[1359, 744, 88, 87]",echinus
4290,3840,2160,"[632, 1248, 103, 93]",echinus
4290,3840,2160,"[2668, 963, 148, 154]",echinus
4290,3840,2160,"[1021, 1334, 120, 101]",echinus
4290,3840,2160,"[201, 1221, 123, 94]",echinus
4290,3840,2160,"[1476, 559, 89, 80]",echinus
4290,3840,2160,"[3022, 960, 155, 138]",echinus
4290,3840,2160,"[621, 1056, 108, 102]",echinus
4290,3840,2160,"[1445, 1794, 165, 167]",echinus
4290,3840,2160,"[1617, 540, 78, 74]",echinus
4290,3840,2160,"[242, 1269, 149, 113]",echinus
4290,3840,2160,"[1690, 428, 158, 125]",echinus
4290,3840,2160,"[401, 1031, 106, 115]",echinus
4290,3840,2160,"[2817, 694, 128, 125]",echinus
4290,3840,2160,"[2402, 554, 79, 99]",echinus
4290,3840,2160,"[935, 1046, 80, 84]",echinus
4290,3840,2160,"[609, 922, 166, 109]",echinus
4290,3840,2160,"[2623, 1246, 125, 122]",echinus
4290,3840,2160,"[1008, 1277, 98, 68]",echinus
4291,720,405,"[181, 68, 42, 48]",holothurian
4291,720,405,"[411, 337, 43, 68]",holothurian
4291,720,405,"[528, 198, 85, 73]",echinus
4291,720,405,"[233, 203, 60, 70]",echinus
4291,720,405,"[60, 163, 72, 68]",starfish
4291,720,405,"[291, 15, 34, 32]",starfish
4292,1920,1080,"[1552, 556, 83, 73]",echinus
4292,1920,1080,"[207, 726, 71, 60]",echinus
4292,1920,1080,"[1838, 510, 80, 78]",echinus
4292,1920,1080,"[1749, 439, 67, 57]",echinus
4292,1920,1080,"[1072, 698, 61, 59]",echinus
4292,1920,1080,"[1145, 717, 60, 57]",echinus
4292,1920,1080,"[634, 593, 59, 50]",echinus
4292,1920,1080,"[1481, 500, 53, 57]",echinus
4292,1920,1080,"[348, 619, 53, 48]",echinus
4292,1920,1080,"[635, 459, 53, 48]",echinus
4292,1920,1080,"[87, 654, 78, 61]",starfish
4292,1920,1080,"[637, 1022, 68, 54]",starfish
4292,1920,1080,"[1127, 413, 54, 45]",echinus
4292,1920,1080,"[1265, 465, 54, 45]",echinus
4292,1920,1080,"[1439, 470, 50, 47]",echinus
4293,720,405,"[536, 331, 63, 62]",echinus
4293,720,405,"[357, 139, 47, 39]",echinus
4293,720,405,"[401, 148, 45, 42]",echinus
4293,720,405,"[124, 172, 54, 46]",echinus
4293,720,405,"[692, 275, 28, 45]",echinus
4293,720,405,"[489, 348, 46, 49]",echinus
4293,720,405,"[323, 0, 36, 24]",echinus
4293,720,405,"[256, 131, 51, 34]",echinus
4293,720,405,"[597, 200, 40, 30]",echinus
4294,720,405,"[496, 1, 82, 64]",echinus
4294,720,405,"[335, 203, 66, 66]",echinus
4294,720,405,"[429, 264, 92, 78]",echinus
4294,720,405,"[302, 240, 75, 63]",starfish
4294,720,405,"[152, 304, 81, 65]",starfish
4294,720,405,"[141, 363, 55, 42]",starfish
4295,704,576,"[341, 289, 106, 104]",echinus
4295,704,576,"[315, 384, 113, 126]",echinus
4295,704,576,"[633, 154, 70, 67]",echinus
4295,704,576,"[413, 454, 136, 116]",echinus
4295,704,576,"[544, 467, 149, 105]",echinus
4296,720,405,"[522, 55, 97, 47]",holothurian
4296,720,405,"[385, 26, 46, 34]",holothurian
4296,720,405,"[259, 122, 46, 43]",echinus
4296,720,405,"[445, 1, 44, 30]",echinus
4296,720,405,"[226, 34, 29, 42]",echinus
4296,720,405,"[615, 113, 67, 48]",starfish
4296,720,405,"[333, 81, 52, 49]",starfish
4296,720,405,"[417, 167, 61, 52]",starfish
4297,720,405,"[0, 242, 154, 145]",echinus
4297,720,405,"[325, 350, 105, 54]",echinus
4297,720,405,"[433, 220, 63, 70]",echinus
4297,720,405,"[346, 3, 63, 59]",echinus
4297,720,405,"[488, 252, 50, 47]",echinus
4297,720,405,"[463, 95, 50, 54]",echinus
4297,720,405,"[589, 223, 51, 44]",echinus
4297,720,405,"[645, 256, 44, 51]",echinus
4297,720,405,"[487, 166, 44, 49]",echinus
4297,720,405,"[309, 263, 64, 57]",starfish
4297,720,405,"[0, 13, 88, 73]",starfish
4297,720,405,"[628, 301, 50, 38]",starfish
4298,720,405,"[410, 31, 49, 50]",echinus
4298,720,405,"[460, 38, 51, 48]",echinus
4298,720,405,"[322, 115, 71, 70]",echinus
4298,720,405,"[602, 231, 87, 68]",starfish
4298,720,405,"[555, 354, 82, 52]",starfish
4298,720,405,"[588, 290, 89, 82]",starfish
4299,3840,2160,"[1082, 139, 169, 146]",echinus
4299,3840,2160,"[110, 740, 213, 169]",echinus
4299,3840,2160,"[296, 1868, 219, 190]",echinus
4299,3840,2160,"[1031, 1164, 173, 153]",echinus
4299,3840,2160,"[1708, 905, 185, 158]",echinus
4299,3840,2160,"[1317, 154, 131, 119]",echinus
4299,3840,2160,"[318, 1101, 218, 174]",echinus
4299,3840,2160,"[1197, 1055, 159, 138]",echinus
4299,3840,2160,"[2341, 827, 119, 105]",echinus
4299,3840,2160,"[77, 608, 176, 134]",echinus
4299,3840,2160,"[249, 69, 200, 170]",echinus
4299,3840,2160,"[2114, 400, 124, 111]",echinus
4299,3840,2160,"[2594, 765, 128, 106]",echinus
4299,3840,2160,"[3007, 563, 136, 125]",echinus
4299,3840,2160,"[2268, 251, 121, 105]",echinus
4299,3840,2160,"[1344, 562, 140, 118]",echinus
4299,3840,2160,"[173, 208, 174, 120]",echinus
4299,3840,2160,"[31, 368, 224, 200]",echinus
4299,3840,2160,"[2161, 112, 120, 114]",echinus
4299,3840,2160,"[1587, 1363, 168, 119]",echinus
4299,3840,2160,"[549, 535, 191, 141]",echinus
4299,3840,2160,"[2822, 872, 108, 103]",echinus
4299,3840,2160,"[1909, 45, 131, 113]",echinus
4299,3840,2160,"[2883, 577, 68, 54]",echinus
4299,3840,2160,"[3015, 920, 133, 115]",echinus
4299,3840,2160,"[2576, 305, 96, 92]",echinus
4299,3840,2160,"[3465, 986, 124, 122]",echinus
4299,3840,2160,"[1146, 397, 191, 95]",starfish
4299,3840,2160,"[1147, 736, 126, 96]",starfish
4299,3840,2160,"[1042, 342, 127, 81]",starfish
4299,3840,2160,"[2055, 61, 93, 76]",echinus
4299,3840,2160,"[2461, 232, 93, 76]",echinus
4299,3840,2160,"[2502, 135, 93, 76]",echinus
4299,3840,2160,"[2630, 205, 93, 76]",echinus
4299,3840,2160,"[2452, 859, 83, 85]",echinus
4299,3840,2160,"[2721, 559, 77, 71]",echinus
4299,3840,2160,"[2787, 435, 77, 71]",echinus
4299,3840,2160,"[2753, 318, 77, 71]",echinus
4299,3840,2160,"[2895, 389, 77, 71]",echinus
4299,3840,2160,"[2790, 291, 77, 71]",echinus
4299,3840,2160,"[2803, 232, 77, 71]",echinus
4299,3840,2160,"[2825, 99, 77, 71]",echinus
4299,3840,2160,"[3112, 194, 77, 71]",echinus
4299,3840,2160,"[3324, 471, 77, 71]",echinus
4299,3840,2160,"[3351, 736, 77, 71]",echinus
4299,3840,2160,"[3178, 847, 77, 71]",echinus
4299,3840,2160,"[3175, 1041, 77, 71]",echinus
4299,3840,2160,"[3596, 990, 77, 71]",echinus
4299,3840,2160,"[3525, 604, 77, 71]",echinus
4300,720,405,"[267, 335, 69, 68]",echinus
4301,3840,2160,"[2776, 987, 214, 142]",starfish
4301,3840,2160,"[3586, 1322, 172, 154]",echinus
4301,3840,2160,"[2964, 1206, 228, 198]",echinus
4301,3840,2160,"[2356, 1154, 138, 154]",echinus
4301,3840,2160,"[1821, 1804, 228, 231]",echinus
4301,3840,2160,"[1693, 1587, 205, 152]",echinus
4301,3840,2160,"[2098, 919, 175, 168]",echinus
4302,720,405,"[234, 42, 56, 59]",echinus
4302,720,405,"[183, 136, 72, 67]",echinus
4302,720,405,"[155, 242, 66, 54]",echinus
4302,720,405,"[539, 119, 36, 38]",echinus
4302,720,405,"[200, 219, 54, 57]",echinus
4302,720,405,"[98, 304, 57, 59]",starfish
4302,720,405,"[139, 195, 59, 54]",starfish
4302,720,405,"[113, 10, 42, 30]",starfish
4303,720,405,"[355, 21, 88, 49]",holothurian
4303,720,405,"[566, 107, 154, 61]",holothurian
4303,720,405,"[584, 39, 92, 85]",holothurian
4303,720,405,"[386, 153, 109, 102]",holothurian
4303,720,405,"[157, 247, 149, 128]",holothurian
4303,720,405,"[671, 325, 49, 79]",holothurian
4303,720,405,"[360, 62, 78, 64]",echinus
4303,720,405,"[426, 4, 66, 68]",echinus
4303,720,405,"[465, 39, 69, 62]",echinus
4303,720,405,"[240, 135, 77, 65]",echinus
4303,720,405,"[282, 310, 139, 95]",echinus
4303,720,405,"[183, 352, 109, 52]",echinus
4303,720,405,"[480, 119, 107, 109]",echinus
4303,720,405,"[112, 364, 97, 40]",echinus
4303,720,405,"[495, 1, 89, 58]",echinus
4303,720,405,"[550, 1, 72, 61]",echinus
4303,720,405,"[616, 1, 59, 30]",echinus
4303,720,405,"[675, 9, 45, 86]",echinus
4303,720,405,"[407, 95, 91, 70]",scallop
4303,720,405,"[516, 50, 66, 53]",scallop
4303,720,405,"[570, 155, 114, 92]",scallop
4303,720,405,"[14, 250, 144, 121]",scallop
4303,720,405,"[363, 204, 114, 107]",scallop
4303,720,405,"[293, 163, 84, 72]",scallop
4303,720,405,"[532, 234, 147, 115]",scallop
4303,720,405,"[2, 102, 75, 56]",scallop
4303,720,405,"[473, 91, 65, 63]",scallop
4303,720,405,"[631, 223, 90, 104]",scallop
4303,720,405,"[665, 154, 56, 64]",scallop
4303,720,405,"[133, 246, 91, 87]",scallop
4303,720,405,"[273, 228, 113, 137]",scallop
4303,720,405,"[291, 229, 94, 75]",scallop
4303,720,405,"[16, 355, 121, 50]",scallop
4303,720,405,"[1, 264, 36, 92]",scallop
4303,720,405,"[560, 109, 66, 42]",scallop
4303,720,405,"[525, 72, 77, 47]",scallop
4303,720,405,"[250, 21, 72, 50]",starfish
4303,720,405,"[117, 157, 109, 92]",starfish
4303,720,405,"[392, 269, 186, 137]",starfish
4303,720,405,"[263, 75, 84, 58]",starfish
4303,720,405,"[381, 173, 139, 85]",holothurian
4304,720,405,"[552, 93, 71, 61]",echinus
4304,720,405,"[474, 59, 76, 73]",echinus
4304,720,405,"[348, 93, 41, 44]",echinus
4304,720,405,"[297, 229, 32, 34]",echinus
4304,720,405,"[391, 61, 45, 50]",echinus
4305,720,405,"[541, 339, 67, 67]",holothurian
4305,720,405,"[492, 151, 60, 66]",holothurian
4305,720,405,"[639, 196, 59, 84]",holothurian
4305,720,405,"[454, 141, 39, 82]",holothurian
4305,720,405,"[372, 153, 82, 79]",echinus
4305,720,405,"[506, 22, 67, 69]",echinus
4305,720,405,"[237, 301, 76, 72]",starfish
4305,720,405,"[465, 116, 52, 41]",starfish
4305,720,405,"[310, 137, 56, 40]",starfish
4305,720,405,"[609, 156, 60, 37]",starfish
4305,720,405,"[488, 208, 46, 44]",starfish
4306,720,405,"[463, 267, 62, 66]",holothurian
4306,720,405,"[146, 140, 66, 30]",holothurian
4306,720,405,"[402, 235, 90, 65]",holothurian
4306,720,405,"[281, 41, 37, 34]",echinus
4306,720,405,"[285, 130, 53, 50]",echinus
4306,720,405,"[328, 48, 33, 34]",echinus
4306,720,405,"[233, 57, 33, 28]",echinus
4306,720,405,"[454, 194, 45, 45]",echinus
4306,720,405,"[430, 154, 36, 35]",echinus
4306,720,405,"[177, 312, 90, 87]",echinus
4306,720,405,"[111, 1, 42, 25]",echinus
4307,3840,2160,"[104, 1961, 246, 182]",echinus
4307,3840,2160,"[2066, 1106, 187, 169]",echinus
4307,3840,2160,"[1361, 936, 189, 161]",echinus
4307,3840,2160,"[440, 447, 159, 125]",echinus
4307,3840,2160,"[1274, 513, 142, 106]",echinus
4307,3840,2160,"[2621, 776, 118, 106]",echinus
4307,3840,2160,"[2302, 791, 145, 129]",echinus
4307,3840,2160,"[2747, 871, 126, 118]",echinus
4307,3840,2160,"[3435, 1021, 144, 117]",echinus
4307,3840,2160,"[521, 943, 209, 169]",echinus
4307,3840,2160,"[1967, 710, 142, 121]",echinus
4307,3840,2160,"[2339, 702, 86, 80]",echinus
4307,3840,2160,"[1625, 587, 112, 95]",echinus
4307,3840,2160,"[1131, 365, 79, 69]",echinus
4307,3840,2160,"[1, 1437, 113, 133]",echinus
4307,3840,2160,"[947, 450, 135, 115]",echinus
4307,3840,2160,"[1436, 613, 128, 101]",echinus
4307,3840,2160,"[2504, 683, 148, 100]",echinus
4307,3840,2160,"[1504, 657, 151, 139]",echinus
4307,3840,2160,"[3058, 708, 108, 93]",echinus
4307,3840,2160,"[1394, 747, 182, 119]",starfish
4307,3840,2160,"[799, 1041, 199, 163]",starfish
4307,3840,2160,"[2887, 831, 154, 94]",starfish
4307,3840,2160,"[774, 664, 175, 106]",starfish
4307,3840,2160,"[2241, 674, 86, 80]",echinus
4307,3840,2160,"[2017, 646, 86, 80]",echinus
4307,3840,2160,"[1861, 453, 86, 80]",echinus
4307,3840,2160,"[1787, 419, 86, 80]",echinus
4307,3840,2160,"[2113, 429, 86, 80]",echinus
4307,3840,2160,"[2174, 379, 86, 80]",echinus
4307,3840,2160,"[2534, 464, 86, 80]",echinus
4307,3840,2160,"[2656, 500, 86, 80]",echinus
4307,3840,2160,"[2746, 577, 86, 80]",echinus
4307,3840,2160,"[2783, 609, 86, 80]",echinus
4307,3840,2160,"[2779, 519, 86, 80]",echinus
4307,3840,2160,"[2837, 466, 86, 80]",echinus
4307,3840,2160,"[2731, 439, 86, 80]",echinus
4307,3840,2160,"[3738, 910, 103, 121]",echinus
4307,3840,2160,"[3183, 763, 95, 75]",echinus
4307,3840,2160,"[3153, 693, 95, 75]",echinus
4307,3840,2160,"[3194, 435, 84, 73]",echinus
4307,3840,2160,"[2758, 353, 84, 73]",echinus
4307,3840,2160,"[2747, 188, 84, 73]",echinus
4307,3840,2160,"[1110, 96, 112, 85]",echinus
4307,3840,2160,"[979, 65, 112, 85]",echinus
4307,3840,2160,"[1156, 30, 112, 85]",echinus
4307,3840,2160,"[1239, 1, 112, 84]",echinus
4307,3840,2160,"[811, 1165, 135, 115]",echinus
4308,720,405,"[380, 194, 75, 36]",holothurian
4308,720,405,"[430, 212, 69, 64]",echinus
4308,720,405,"[254, 49, 44, 41]",echinus
4308,720,405,"[547, 152, 48, 39]",echinus
4308,720,405,"[197, 42, 47, 45]",echinus
4308,720,405,"[692, 250, 29, 64]",echinus
4308,720,405,"[77, 89, 34, 30]",echinus
4308,720,405,"[24, 72, 42, 32]",echinus
4308,720,405,"[377, 218, 67, 57]",starfish
4308,720,405,"[69, 65, 35, 31]",echinus
4309,720,405,"[401, 41, 57, 60]",echinus
4309,720,405,"[326, 171, 65, 61]",echinus
4309,720,405,"[332, 297, 59, 60]",echinus
4309,720,405,"[618, 145, 62, 51]",echinus
4309,720,405,"[474, 123, 83, 69]",echinus
4309,720,405,"[288, 251, 71, 71]",starfish
4309,720,405,"[353, 210, 71, 67]",starfish
4309,720,405,"[459, 245, 84, 65]",starfish
4309,720,405,"[522, 328, 90, 77]",starfish
4310,720,405,"[355, 70, 72, 69]",echinus
4310,720,405,"[184, 174, 43, 40]",echinus
4310,720,405,"[113, 333, 52, 49]",echinus
4310,720,405,"[40, 146, 49, 45]",echinus
4310,720,405,"[436, 273, 64, 62]",starfish
4310,720,405,"[138, 187, 50, 39]",starfish
4310,720,405,"[220, 110, 55, 42]",starfish
4311,3840,2160,"[2268, 910, 267, 155]",scallop
4311,3840,2160,"[2923, 166, 165, 134]",echinus
4311,3840,2160,"[1669, 961, 297, 214]",holothurian
4311,3840,2160,"[1739, 1129, 143, 238]",holothurian
4311,3840,2160,"[2619, 764, 271, 275]",echinus
4311,3840,2160,"[2354, 1041, 375, 343]",echinus
4312,720,405,"[480, 102, 49, 102]",holothurian
4312,720,405,"[75, 194, 72, 74]",holothurian
4312,720,405,"[1, 45, 36, 51]",starfish
4313,3840,2160,"[1937, 1831, 289, 330]",starfish
4314,720,405,"[193, 284, 39, 37]",echinus
4314,720,405,"[90, 277, 34, 33]",echinus
4314,720,405,"[187, 203, 30, 31]",echinus
4314,720,405,"[652, 166, 40, 33]",echinus
4314,720,405,"[660, 234, 41, 36]",echinus
4314,720,405,"[158, 186, 28, 27]",echinus
4314,720,405,"[40, 313, 33, 30]",echinus
4314,720,405,"[167, 338, 42, 43]",echinus
4314,720,405,"[4, 377, 56, 28]",echinus
4314,720,405,"[104, 211, 26, 23]",echinus
4314,720,405,"[533, 271, 37, 34]",echinus
4314,720,405,"[354, 294, 36, 41]",echinus
4314,720,405,"[643, 46, 33, 30]",echinus
4314,720,405,"[248, 120, 30, 31]",echinus
4314,720,405,"[560, 261, 32, 32]",echinus
4314,720,405,"[405, 56, 26, 26]",echinus
4314,720,405,"[375, 292, 26, 30]",echinus
4315,1920,1080,"[645, 343, 200, 89]",holothurian
4315,1920,1080,"[1188, 896, 332, 169]",holothurian
4315,1920,1080,"[1459, 102, 150, 118]",holothurian
4315,1920,1080,"[1079, 118, 169, 135]",holothurian
4315,1920,1080,"[1307, 541, 94, 91]",echinus
4315,1920,1080,"[1439, 301, 95, 91]",echinus
4315,1920,1080,"[1367, 6, 83, 71]",echinus
4315,1920,1080,"[1047, 286, 83, 82]",echinus
4315,1920,1080,"[1223, 155, 86, 72]",echinus
4315,1920,1080,"[1764, 35, 77, 63]",echinus
4315,1920,1080,"[1259, 122, 98, 85]",starfish
4316,3840,2160,"[1615, 115, 150, 158]",echinus
4316,3840,2160,"[1127, 241, 124, 110]",echinus
4316,3840,2160,"[939, 278, 147, 150]",echinus
4316,3840,2160,"[313, 620, 125, 107]",echinus
4316,3840,2160,"[549, 573, 145, 128]",echinus
4316,3840,2160,"[1292, 340, 156, 157]",echinus
4316,3840,2160,"[9, 1964, 444, 184]",echinus
4316,3840,2160,"[2181, 1183, 327, 180]",echinus
4316,3840,2160,"[1187, 469, 108, 98]",echinus
4316,3840,2160,"[1500, 202, 81, 74]",echinus
4316,3840,2160,"[1999, 94, 384, 338]",starfish
4316,3840,2160,"[2468, 1212, 215, 110]",starfish
4316,3840,2160,"[1246, 255, 135, 76]",starfish
4316,3840,2160,"[1486, 946, 81, 74]",echinus
4316,3840,2160,"[184, 551, 80, 76]",echinus
4316,3840,2160,"[600, 399, 80, 76]",echinus
4316,3840,2160,"[887, 316, 80, 76]",echinus
4317,3840,2160,"[1289, 734, 381, 323]",holothurian
4317,3840,2160,"[715, 806, 341, 338]",holothurian
4317,3840,2160,"[4, 25, 428, 279]",echinus
4317,3840,2160,"[1511, 85, 133, 123]",echinus
4317,3840,2160,"[769, 42, 178, 145]",echinus
4317,3840,2160,"[1605, 247, 158, 155]",starfish
4317,3840,2160,"[1419, 581, 176, 118]",starfish
4317,3840,2160,"[1091, 394, 121, 99]",starfish
4317,3840,2160,"[533, 111, 179, 90]",echinus
4317,3840,2160,"[1412, 499, 170, 145]",holothurian
4318,720,405,"[465, 249, 39, 47]",holothurian
4318,720,405,"[516, 150, 30, 27]",echinus
4318,720,405,"[476, 62, 24, 26]",echinus
4318,720,405,"[277, 101, 34, 29]",echinus
4318,720,405,"[246, 82, 26, 29]",echinus
4318,720,405,"[455, 54, 19, 20]",echinus
4318,720,405,"[595, 217, 36, 37]",starfish
4318,720,405,"[468, 43, 15, 13]",echinus
4319,720,405,"[574, 315, 131, 80]",holothurian
4319,720,405,"[684, 21, 36, 52]",echinus
4319,720,405,"[483, 63, 43, 39]",echinus
